rep_id,n,tau,rho,p,fun,time
62,8192,0,0,2,d-a-c,0.0125999999999976
62,8192,0,0,4,d-a-c,0.0490000000000009
62,8192,0,0,6,d-a-c,0.092999999999995
62,8192,0,0,8,d-a-c,0.0685999999999979
62,8192,0,0,10,d-a-c,0.112
62,8192,0,0,2,brute force,0.342999999999989
62,8192,0,0,10,brute force,0.469999999999999
63,8192,0,0,2,Knight (original),0.00182000000000016
63,8192,0,0,2,Knight (extended),0.00337999999999994
63,8192,0,0,2,d-a-c,0.0122000000000014
63,8192,0,0,4,d-a-c,0.0488
63,8192,0,0,6,d-a-c,0.0938000000000045
63,8192,0,0,8,d-a-c,0.0694000000000017
63,8192,0,0,10,d-a-c,0.112
63,8192,0,0,2,brute force,0.347000000000008
63,8192,0,0,10,brute force,0.472999999999985
64,8192,0,0,2,Knight (original),0.00180000000000007
64,8192,0,0,2,Knight (extended),0.0033499999999998
64,8192,0,0,2,d-a-c,0.0123999999999967
64,8192,0,0,4,d-a-c,0.0488
64,8192,0,0,6,d-a-c,0.0927999999999997
64,8192,0,0,8,d-a-c,0.069199999999995
64,8192,0,0,10,d-a-c,0.112399999999997
64,8192,0,0,2,brute force,0.344999999999999
64,8192,0,0,10,brute force,0.469999999999999
65,8192,0,0,2,Knight (original),0.00181000000000012
65,8192,0,0,2,Knight (extended),0.00334000000000003
65,8192,0,0,2,d-a-c,0.0122000000000014
65,8192,0,0,4,d-a-c,0.0490000000000009
65,8192,0,0,6,d-a-c,0.0925999999999988
65,8192,0,0,8,d-a-c,0.0686000000000036
65,8192,0,0,10,d-a-c,0.111000000000001
65,8192,0,0,2,brute force,0.343999999999994
65,8192,0,0,10,brute force,0.473000000000013
66,8192,0,0,2,Knight (original),0.00181000000000012
66,8192,0,0,2,Knight (extended),0.00335000000000008
66,8192,0,0,2,d-a-c,0.0123999999999967
66,8192,0,0,4,d-a-c,0.0488
66,8192,0,0,6,d-a-c,0.0933999999999969
66,8192,0,0,8,d-a-c,0.0696000000000026
66,8192,0,0,10,d-a-c,0.112399999999997
66,8192,0,0,2,brute force,0.344999999999999
66,8192,0,0,10,brute force,0.474999999999994
67,8192,0,0,2,Knight (original),0.00180000000000007
67,8192,0,0,2,Knight (extended),0.00335999999999984
67,8192,0,0,2,d-a-c,0.0123999999999967
67,8192,0,0,4,d-a-c,0.0486000000000047
67,8192,0,0,6,d-a-c,0.0930000000000007
67,8192,0,0,8,d-a-c,0.0694000000000017
67,8192,0,0,10,d-a-c,0.112599999999998
67,8192,0,0,2,brute force,0.347999999999985
67,8192,0,0,10,brute force,0.47199999999998
68,8192,0,0,2,Knight (original),0.00180999999999983
68,8192,0,0,2,Knight (extended),0.00329000000000008
68,8192,0,0,2,d-a-c,0.0124000000000024
68,8192,0,0,4,d-a-c,0.0488
68,8192,0,0,6,d-a-c,0.0927999999999997
68,8192,0,0,8,d-a-c,0.0694000000000017
68,8192,0,0,10,d-a-c,0.112200000000001
68,8192,0,0,2,brute force,0.344999999999999
68,8192,0,0,10,brute force,0.468000000000018
69,8192,0,0,2,Knight (original),0.00182999999999993
69,8192,0,0,2,Knight (extended),0.00336999999999989
69,8192,0,0,2,d-a-c,0.0122000000000014
69,8192,0,0,4,d-a-c,0.0486000000000047
69,8192,0,0,6,d-a-c,0.0927999999999997
69,8192,0,0,8,d-a-c,0.0696000000000026
69,8192,0,0,10,d-a-c,0.112799999999999
69,8192,0,0,2,brute force,0.34699999999998
69,8192,0,0,10,brute force,0.479000000000013
70,8192,0,0,2,Knight (original),0.00180999999999983
70,8192,0,0,2,Knight (extended),0.00330000000000013
70,8192,0,0,2,d-a-c,0.0121999999999957
70,8192,0,0,4,d-a-c,0.0484000000000037
70,8192,0,0,6,d-a-c,0.0925999999999988
70,8192,0,0,8,d-a-c,0.0692000000000007
70,8192,0,0,10,d-a-c,0.111399999999998
70,8192,0,0,2,brute force,0.343999999999994
70,8192,0,0,10,brute force,0.468999999999994
71,8192,0,0,2,Knight (original),0.00181000000000012
71,8192,0,0,2,Knight (extended),0.00330999999999989
71,8192,0,0,2,d-a-c,0.0124000000000024
71,8192,0,0,4,d-a-c,0.0482000000000028
71,8192,0,0,6,d-a-c,0.0923999999999978
71,8192,0,0,8,d-a-c,0.0682000000000016
71,8192,0,0,10,d-a-c,0.109800000000001
71,8192,0,0,2,brute force,0.342999999999989
71,8192,0,0,10,brute force,0.467000000000013
72,8192,0,0,2,Knight (original),0.00185000000000002
72,8192,0,0,2,Knight (extended),0.00337000000000018
72,8192,0,0,2,d-a-c,0.0121999999999957
72,8192,0,0,4,d-a-c,0.0488
72,8192,0,0,6,d-a-c,0.0966000000000008
72,8192,0,0,8,d-a-c,0.0699999999999989
72,8192,0,0,10,d-a-c,0.112399999999997
72,8192,0,0,2,brute force,0.348000000000013
72,8192,0,0,10,brute force,0.47399999999999
73,8192,0,0,2,Knight (original),0.00180000000000007
73,8192,0,0,2,Knight (extended),0.00329999999999984
73,8192,0,0,2,d-a-c,0.0121999999999957
73,8192,0,0,4,d-a-c,0.048599999999999
73,8192,0,0,6,d-a-c,0.0930000000000007
73,8192,0,0,8,d-a-c,0.0683999999999969
73,8192,0,0,10,d-a-c,0.110999999999996
73,8192,0,0,2,brute force,0.344999999999999
73,8192,0,0,10,brute force,0.471000000000004
74,8192,0,0,2,Knight (original),0.00179000000000002
74,8192,0,0,2,Knight (extended),0.00335999999999984
74,8192,0,0,2,d-a-c,0.0122000000000014
74,8192,0,0,4,d-a-c,0.0481999999999971
74,8192,0,0,6,d-a-c,0.0927999999999997
74,8192,0,0,8,d-a-c,0.0685999999999979
74,8192,0,0,10,d-a-c,0.111600000000004
74,8192,0,0,2,brute force,0.346000000000004
74,8192,0,0,10,brute force,0.473000000000013
75,8192,0,0,2,Knight (original),0.00181000000000012
75,8192,0,0,2,Knight (extended),0.00338999999999999
75,8192,0,0,2,d-a-c,0.0120000000000005
75,8192,0,0,4,d-a-c,0.0488
75,8192,0,0,6,d-a-c,0.0930000000000007
75,8192,0,0,8,d-a-c,0.069599999999997
75,8192,0,0,10,d-a-c,0.112399999999997
75,8192,0,0,2,brute force,0.342999999999989
75,8192,0,0,10,brute force,0.470999999999975
76,8192,0,0,2,Knight (original),0.00179999999999978
76,8192,0,0,2,Knight (extended),0.00334000000000003
76,8192,0,0,2,d-a-c,0.0120000000000005
76,8192,0,0,4,d-a-c,0.05
76,8192,0,0,6,d-a-c,0.0932000000000016
76,8192,0,0,8,d-a-c,0.0696000000000026
76,8192,0,0,10,d-a-c,0.1118
76,8192,0,0,2,brute force,0.344999999999999
76,8192,0,0,10,brute force,0.471000000000004
77,8192,0,0,2,Knight (original),0.00180000000000007
77,8192,0,0,2,Knight (extended),0.00332999999999998
77,8192,0,0,2,d-a-c,0.0122000000000014
77,8192,0,0,4,d-a-c,0.0490000000000009
77,8192,0,0,6,d-a-c,0.0925999999999988
77,8192,0,0,8,d-a-c,0.0689999999999998
77,8192,0,0,10,d-a-c,0.111199999999997
77,8192,0,0,2,brute force,0.341999999999985
77,8192,0,0,10,brute force,0.466000000000008
78,8192,0,0,2,Knight (original),0.00181999999999988
78,8192,0,0,2,Knight (extended),0.00341000000000008
78,8192,0,0,2,d-a-c,0.0122000000000014
78,8192,0,0,4,d-a-c,0.0488
78,8192,0,0,6,d-a-c,0.0934000000000026
78,8192,0,0,8,d-a-c,0.0684000000000026
78,8192,0,0,10,d-a-c,0.115199999999999
78,8192,0,0,2,brute force,0.342000000000013
78,8192,0,0,10,brute force,0.473000000000013
79,8192,0,0,2,Knight (original),0.00179000000000002
79,8192,0,0,2,Knight (extended),0.00334000000000003
79,8192,0,0,2,d-a-c,0.0129999999999995
79,8192,0,0,4,d-a-c,0.0488
79,8192,0,0,6,d-a-c,0.0930000000000007
79,8192,0,0,8,d-a-c,0.0689999999999998
79,8192,0,0,10,d-a-c,0.111000000000001
79,8192,0,0,2,brute force,0.344000000000023
79,8192,0,0,10,brute force,0.471000000000004
80,8192,0,0,2,Knight (original),0.00180999999999983
80,8192,0,0,2,Knight (extended),0.00331999999999994
80,8192,0,0,2,d-a-c,0.0122000000000014
80,8192,0,0,4,d-a-c,0.048599999999999
80,8192,0,0,6,d-a-c,0.0923999999999978
80,8192,0,0,8,d-a-c,0.0680000000000007
80,8192,0,0,10,d-a-c,0.110200000000003
80,8192,0,0,2,brute force,0.343999999999994
80,8192,0,0,10,brute force,0.467999999999989
81,8192,0,0,2,Knight (original),0.00183999999999998
81,8192,0,0,2,Knight (extended),0.00337000000000018
81,8192,0,0,2,d-a-c,0.0120000000000005
81,8192,0,0,4,d-a-c,0.048599999999999
81,8192,0,0,6,d-a-c,0.0927999999999997
81,8192,0,0,8,d-a-c,0.0694000000000017
81,8192,0,0,10,d-a-c,0.112199999999996
81,8192,0,0,2,brute force,0.343999999999994
81,8192,0,0,10,brute force,0.471000000000004
82,8192,0,0,2,Knight (original),0.00181999999999988
82,8192,0,0,2,Knight (extended),0.00329999999999984
82,8192,0,0,2,d-a-c,0.0123999999999967
82,8192,0,0,4,d-a-c,0.048599999999999
82,8192,0,0,6,d-a-c,0.0927999999999997
82,8192,0,0,8,d-a-c,0.0689999999999998
82,8192,0,0,10,d-a-c,0.110599999999999
82,8192,0,0,2,brute force,0.343999999999994
82,8192,0,0,10,brute force,0.468999999999994
83,8192,0,0,2,Knight (original),0.00181999999999988
83,8192,0,0,2,Knight (extended),0.00330999999999989
83,8192,0,0,2,d-a-c,0.0120000000000005
83,8192,0,0,4,d-a-c,0.0486000000000047
83,8192,0,0,6,d-a-c,0.0927999999999997
83,8192,0,0,8,d-a-c,0.0687999999999988
83,8192,0,0,10,d-a-c,0.110599999999999
83,8192,0,0,2,brute force,0.341000000000008
83,8192,0,0,10,brute force,0.467000000000013
84,8192,0,0,2,Knight (original),0.00186000000000007
84,8192,0,0,2,Knight (extended),0.00336999999999989
84,8192,0,0,2,d-a-c,0.0120000000000005
84,8192,0,0,4,d-a-c,0.048599999999999
84,8192,0,0,6,d-a-c,0.0930000000000007
84,8192,0,0,8,d-a-c,0.068199999999996
84,8192,0,0,10,d-a-c,0.111000000000001
84,8192,0,0,2,brute force,0.344999999999999
84,8192,0,0,10,brute force,0.469000000000023
85,8192,0,0,2,Knight (original),0.00179999999999978
85,8192,0,0,2,Knight (extended),0.00332999999999998
85,8192,0,0,2,d-a-c,0.0122000000000014
85,8192,0,0,4,d-a-c,0.0484000000000037
85,8192,0,0,6,d-a-c,0.0925999999999988
85,8192,0,0,8,d-a-c,0.0694000000000017
85,8192,0,0,10,d-a-c,0.113400000000001
85,8192,0,0,2,brute force,0.342000000000013
85,8192,0,0,10,brute force,0.468000000000018
86,8192,0,0,2,Knight (original),0.00180000000000007
86,8192,0,0,2,Knight (extended),0.00335999999999984
86,8192,0,0,2,d-a-c,0.0124000000000024
86,8192,0,0,4,d-a-c,0.0488
86,8192,0,0,6,d-a-c,0.0935999999999979
86,8192,0,0,8,d-a-c,0.0699999999999989
86,8192,0,0,10,d-a-c,0.112399999999997
86,8192,0,0,2,brute force,0.347000000000008
86,8192,0,0,10,brute force,0.472999999999985
87,8192,0,0,2,Knight (original),0.00181000000000012
87,8192,0,0,2,Knight (extended),0.00338999999999999
87,8192,0,0,2,d-a-c,0.0124000000000024
87,8192,0,0,4,d-a-c,0.0488
87,8192,0,0,6,d-a-c,0.0939999999999998
87,8192,0,0,8,d-a-c,0.0701999999999998
87,8192,0,0,10,d-a-c,0.113999999999999
87,8192,0,0,2,brute force,0.353000000000009
87,8192,0,0,10,brute force,0.47999999999999
88,8192,0,0,2,Knight (original),0.00179999999999978
88,8192,0,0,2,Knight (extended),0.00331999999999994
88,8192,0,0,2,d-a-c,0.0124000000000024
88,8192,0,0,4,d-a-c,0.0488
88,8192,0,0,6,d-a-c,0.0932000000000016
88,8192,0,0,8,d-a-c,0.0692000000000007
88,8192,0,0,10,d-a-c,0.113200000000001
88,8192,0,0,2,brute force,0.346000000000004
88,8192,0,0,10,brute force,0.469999999999999
89,8192,0,0,2,Knight (original),0.00179999999999978
89,8192,0,0,2,Knight (extended),0.00336000000000013
89,8192,0,0,2,d-a-c,0.0120000000000005
89,8192,0,0,4,d-a-c,0.0488
89,8192,0,0,6,d-a-c,0.0927999999999997
89,8192,0,0,8,d-a-c,0.0689999999999998
89,8192,0,0,10,d-a-c,0.1118
89,8192,0,0,2,brute force,0.34099999999998
89,8192,0,0,10,brute force,0.468000000000018
90,8192,0,0,2,Knight (original),0.00181999999999988
90,8192,0,0,2,Knight (extended),0.00338000000000022
90,8192,0,0,2,d-a-c,0.0126000000000033
90,8192,0,0,4,d-a-c,0.0488
90,8192,0,0,6,d-a-c,0.0939999999999998
90,8192,0,0,8,d-a-c,0.069399999999996
90,8192,0,0,10,d-a-c,0.114800000000002
90,8192,0,0,2,brute force,0.346000000000004
90,8192,0,0,10,brute force,0.46599999999998
91,8192,0,0,2,Knight (original),0.00183000000000021
91,8192,0,0,2,Knight (extended),0.00334000000000003
91,8192,0,0,2,d-a-c,0.0124000000000024
91,8192,0,0,4,d-a-c,0.0482000000000028
91,8192,0,0,6,d-a-c,0.0924000000000035
91,8192,0,0,8,d-a-c,0.0699999999999989
91,8192,0,0,10,d-a-c,0.112599999999998
91,8192,0,0,2,brute force,0.346000000000004
91,8192,0,0,10,brute force,0.469999999999999
92,8192,0,0,2,Knight (original),0.00178999999999974
92,8192,0,0,2,Knight (extended),0.00331999999999994
92,8192,0,0,2,d-a-c,0.0122000000000014
92,8192,0,0,4,d-a-c,0.0484000000000037
92,8192,0,0,6,d-a-c,0.0923999999999978
92,8192,0,0,8,d-a-c,0.0689999999999998
92,8192,0,0,10,d-a-c,0.113199999999995
92,8192,0,0,2,brute force,0.347999999999985
92,8192,0,0,10,brute force,0.481000000000023
93,8192,0,0,2,Knight (original),0.00183999999999998
93,8192,0,0,2,Knight (extended),0.00334000000000003
93,8192,0,0,2,d-a-c,0.0120000000000005
93,8192,0,0,4,d-a-c,0.0488
93,8192,0,0,6,d-a-c,0.0942000000000007
93,8192,0,0,8,d-a-c,0.0694000000000017
93,8192,0,0,10,d-a-c,0.112400000000002
93,8192,0,0,2,brute force,0.347999999999985
93,8192,0,0,10,brute force,0.474999999999994
94,8192,0,0,2,Knight (original),0.00184999999999974
94,8192,0,0,2,Knight (extended),0.00330999999999989
94,8192,0,0,2,d-a-c,0.0122000000000014
94,8192,0,0,4,d-a-c,0.0481999999999971
94,8192,0,0,6,d-a-c,0.0922000000000025
94,8192,0,0,8,d-a-c,0.0683999999999969
94,8192,0,0,10,d-a-c,0.111600000000004
94,8192,0,0,2,brute force,0.343999999999994
94,8192,0,0,10,brute force,0.472000000000008
95,8192,0,0,2,Knight (original),0.00183000000000021
95,8192,0,0,2,Knight (extended),0.00332999999999998
95,8192,0,0,2,d-a-c,0.0122000000000014
95,8192,0,0,4,d-a-c,0.0481999999999971
95,8192,0,0,6,d-a-c,0.0932000000000016
95,8192,0,0,8,d-a-c,0.0692000000000007
95,8192,0,0,10,d-a-c,0.112600000000003
95,8192,0,0,2,brute force,0.341000000000008
95,8192,0,0,10,brute force,0.468999999999994
96,8192,0,0,2,Knight (original),0.00183999999999998
96,8192,0,0,2,Knight (extended),0.00337999999999994
96,8192,0,0,2,d-a-c,0.0122000000000014
96,8192,0,0,4,d-a-c,0.0488
96,8192,0,0,6,d-a-c,0.0937999999999988
96,8192,0,0,8,d-a-c,0.0696000000000026
96,8192,0,0,10,d-a-c,0.113
96,8192,0,0,2,brute force,0.347000000000008
96,8192,0,0,10,brute force,0.469000000000023
97,8192,0,0,2,Knight (original),0.00180000000000007
97,8192,0,0,2,Knight (extended),0.00338999999999999
97,8192,0,0,2,d-a-c,0.0120000000000005
97,8192,0,0,4,d-a-c,0.0488
97,8192,0,0,6,d-a-c,0.0946000000000026
97,8192,0,0,8,d-a-c,0.0699999999999932
97,8192,0,0,10,d-a-c,0.111000000000001
97,8192,0,0,2,brute force,0.346000000000004
97,8192,0,0,10,brute force,0.46999999999997
98,8192,0,0,2,Knight (original),0.00181000000000012
98,8192,0,0,2,Knight (extended),0.00340000000000003
98,8192,0,0,2,d-a-c,0.0120000000000005
98,8192,0,0,4,d-a-c,0.0490000000000009
98,8192,0,0,6,d-a-c,0.0936000000000035
98,8192,0,0,8,d-a-c,0.0684000000000083
98,8192,0,0,10,d-a-c,0.110599999999999
98,8192,0,0,2,brute force,0.346000000000004
98,8192,0,0,10,brute force,0.472999999999956
99,8192,0,0,2,Knight (original),0.00182999999999993
99,8192,0,0,2,Knight (extended),0.00347999999999985
99,8192,0,0,2,d-a-c,0.0123999999999967
99,8192,0,0,4,d-a-c,0.05
99,8192,0,0,6,d-a-c,0.0936000000000035
99,8192,0,0,8,d-a-c,0.066599999999994
99,8192,0,0,10,d-a-c,0.110400000000004
99,8192,0,0,2,brute force,0.343999999999994
99,8192,0,0,10,brute force,0.468999999999994
100,8192,0,0,2,Knight (original),0.00185000000000002
100,8192,0,0,2,Knight (extended),0.00332999999999998
100,8192,0,0,2,d-a-c,0.0122000000000014
100,8192,0,0,4,d-a-c,0.0493999999999971
100,8192,0,0,6,d-a-c,0.0942000000000007
100,8192,0,0,8,d-a-c,0.0699999999999932
100,8192,0,0,10,d-a-c,0.112599999999998
100,8192,0,0,2,brute force,0.343000000000018
100,8192,0,0,10,brute force,0.47199999999998
1,8192,0.5,0.707106781186548,2,Knight (original),0.00179000000000002
1,8192,0.5,0.707106781186548,2,Knight (extended),0.00338000000000022
1,8192,0.5,0.707106781186548,2,d-a-c,0.0136000000000024
1,8192,0.5,0.707106781186548,4,d-a-c,0.0682000000000073
1,8192,0.5,0.707106781186548,6,d-a-c,0.156799999999998
1,8192,0.5,0.707106781186548,8,d-a-c,0.318000000000006
1,8192,0.5,0.707106781186548,10,d-a-c,0.462799999999993
1,8192,0.5,0.707106781186548,2,brute force,0.326999999999998
1,8192,0.5,0.707106781186548,10,brute force,0.591000000000008
2,8192,0.5,0.707106781186548,2,Knight (original),0.00182999999999993
2,8192,0.5,0.707106781186548,2,Knight (extended),0.00331999999999994
2,8192,0.5,0.707106781186548,2,d-a-c,0.0129999999999995
2,8192,0.5,0.707106781186548,4,d-a-c,0.0682000000000016
2,8192,0.5,0.707106781186548,6,d-a-c,0.1548
2,8192,0.5,0.707106781186548,8,d-a-c,0.319599999999991
2,8192,0.5,0.707106781186548,10,d-a-c,0.461800000000005
2,8192,0.5,0.707106781186548,2,brute force,0.331000000000017
2,8192,0.5,0.707106781186548,10,brute force,0.598000000000013
3,8192,0.5,0.707106781186548,2,Knight (original),0.00179000000000002
3,8192,0.5,0.707106781186548,2,Knight (extended),0.0034099999999998
3,8192,0.5,0.707106781186548,2,d-a-c,0.0129999999999995
3,8192,0.5,0.707106781186548,4,d-a-c,0.0686000000000036
3,8192,0.5,0.707106781186548,6,d-a-c,0.157399999999996
3,8192,0.5,0.707106781186548,8,d-a-c,0.316599999999994
3,8192,0.5,0.707106781186548,10,d-a-c,0.460799999999995
3,8192,0.5,0.707106781186548,2,brute force,0.330000000000041
3,8192,0.5,0.707106781186548,10,brute force,0.591999999999985
4,8192,0.5,0.707106781186548,2,Knight (original),0.00177999999999997
4,8192,0.5,0.707106781186548,2,Knight (extended),0.00332999999999998
4,8192,0.5,0.707106781186548,2,d-a-c,0.0135999999999967
4,8192,0.5,0.707106781186548,4,d-a-c,0.0690000000000055
4,8192,0.5,0.707106781186548,6,d-a-c,0.156399999999996
4,8192,0.5,0.707106781186548,8,d-a-c,0.314400000000001
4,8192,0.5,0.707106781186548,10,d-a-c,0.450999999999999
4,8192,0.5,0.707106781186548,2,brute force,0.331000000000017
4,8192,0.5,0.707106781186548,10,brute force,0.592000000000041
5,8192,0.5,0.707106781186548,2,Knight (original),0.00187999999999988
5,8192,0.5,0.707106781186548,2,Knight (extended),0.00332999999999998
5,8192,0.5,0.707106781186548,2,d-a-c,0.0134000000000015
5,8192,0.5,0.707106781186548,4,d-a-c,0.067999999999995
5,8192,0.5,0.707106781186548,6,d-a-c,0.155399999999997
5,8192,0.5,0.707106781186548,8,d-a-c,0.313
5,8192,0.5,0.707106781186548,10,d-a-c,0.468200000000002
5,8192,0.5,0.707106781186548,2,brute force,0.331000000000017
5,8192,0.5,0.707106781186548,10,brute force,0.592999999999961
6,8192,0.5,0.707106781186548,2,Knight (original),0.00180999999999983
6,8192,0.5,0.707106781186548,2,Knight (extended),0.00331000000000017
6,8192,0.5,0.707106781186548,2,d-a-c,0.0140000000000043
6,8192,0.5,0.707106781186548,4,d-a-c,0.0686000000000036
6,8192,0.5,0.707106781186548,6,d-a-c,0.156000000000006
6,8192,0.5,0.707106781186548,8,d-a-c,0.313400000000001
6,8192,0.5,0.707106781186548,10,d-a-c,0.450999999999999
6,8192,0.5,0.707106781186548,2,brute force,0.326999999999998
6,8192,0.5,0.707106781186548,10,brute force,0.588999999999999
7,8192,0.5,0.707106781186548,2,Knight (original),0.00180000000000007
7,8192,0.5,0.707106781186548,2,Knight (extended),0.00334000000000003
7,8192,0.5,0.707106781186548,2,d-a-c,0.0129999999999995
7,8192,0.5,0.707106781186548,4,d-a-c,0.0686000000000036
7,8192,0.5,0.707106781186548,6,d-a-c,0.157000000000005
7,8192,0.5,0.707106781186548,8,d-a-c,0.314400000000001
7,8192,0.5,0.707106781186548,10,d-a-c,0.451199999999994
7,8192,0.5,0.707106781186548,2,brute force,0.325999999999965
7,8192,0.5,0.707106781186548,10,brute force,0.587999999999965
8,8192,0.5,0.707106781186548,2,Knight (original),0.00185000000000002
8,8192,0.5,0.707106781186548,2,Knight (extended),0.00342999999999989
8,8192,0.5,0.707106781186548,2,d-a-c,0.0128000000000043
8,8192,0.5,0.707106781186548,4,d-a-c,0.0682000000000016
8,8192,0.5,0.707106781186548,6,d-a-c,0.156399999999996
8,8192,0.5,0.707106781186548,8,d-a-c,0.318399999999997
8,8192,0.5,0.707106781186548,10,d-a-c,0.463
8,8192,0.5,0.707106781186548,2,brute force,0.329000000000008
8,8192,0.5,0.707106781186548,10,brute force,0.591999999999985
9,8192,0.5,0.707106781186548,2,Knight (original),0.00174999999999955
9,8192,0.5,0.707106781186548,2,Knight (extended),0.00326000000000022
9,8192,0.5,0.707106781186548,2,d-a-c,0.0128000000000043
9,8192,0.5,0.707106781186548,4,d-a-c,0.0680000000000064
9,8192,0.5,0.707106781186548,6,d-a-c,0.156200000000001
9,8192,0.5,0.707106781186548,8,d-a-c,0.313799999999992
9,8192,0.5,0.707106781186548,10,d-a-c,0.469000000000006
9,8192,0.5,0.707106781186548,2,brute force,0.331000000000017
9,8192,0.5,0.707106781186548,10,brute force,0.593999999999994
10,8192,0.5,0.707106781186548,2,Knight (original),0.00177999999999997
10,8192,0.5,0.707106781186548,2,Knight (extended),0.00328000000000031
10,8192,0.5,0.707106781186548,2,d-a-c,0.0129999999999995
10,8192,0.5,0.707106781186548,4,d-a-c,0.0676000000000045
10,8192,0.5,0.707106781186548,6,d-a-c,0.1548
10,8192,0.5,0.707106781186548,8,d-a-c,0.31880000000001
10,8192,0.5,0.707106781186548,10,d-a-c,0.465599999999995
10,8192,0.5,0.707106781186548,2,brute force,0.329999999999984
10,8192,0.5,0.707106781186548,10,brute force,0.592000000000041
11,8192,0.5,0.707106781186548,2,Knight (original),0.00177999999999997
11,8192,0.5,0.707106781186548,2,Knight (extended),0.00328000000000031
11,8192,0.5,0.707106781186548,2,d-a-c,0.0128000000000043
11,8192,0.5,0.707106781186548,4,d-a-c,0.0676000000000045
11,8192,0.5,0.707106781186548,6,d-a-c,0.155200000000002
11,8192,0.5,0.707106781186548,8,d-a-c,0.314599999999996
11,8192,0.5,0.707106781186548,10,d-a-c,0.457599999999991
11,8192,0.5,0.707106781186548,2,brute force,0.331999999999994
11,8192,0.5,0.707106781186548,10,brute force,0.59499999999997
12,8192,0.5,0.707106781186548,2,Knight (original),0.00176000000000045
12,8192,0.5,0.707106781186548,2,Knight (extended),0.00325999999999965
12,8192,0.5,0.707106781186548,2,d-a-c,0.0128000000000043
12,8192,0.5,0.707106781186548,4,d-a-c,0.0676000000000045
12,8192,0.5,0.707106781186548,6,d-a-c,0.155399999999997
12,8192,0.5,0.707106781186548,8,d-a-c,0.322000000000003
12,8192,0.5,0.707106781186548,10,d-a-c,0.468200000000002
12,8192,0.5,0.707106781186548,2,brute force,0.329000000000008
12,8192,0.5,0.707106781186548,10,brute force,0.593999999999994
13,8192,0.5,0.707106781186548,2,Knight (original),0.00177000000000021
13,8192,0.5,0.707106781186548,2,Knight (extended),0.00329999999999984
13,8192,0.5,0.707106781186548,2,d-a-c,0.0134000000000015
13,8192,0.5,0.707106781186548,4,d-a-c,0.0675999999999931
13,8192,0.5,0.707106781186548,6,d-a-c,0.153999999999996
13,8192,0.5,0.707106781186548,8,d-a-c,0.313800000000003
13,8192,0.5,0.707106781186548,10,d-a-c,0.455199999999991
13,8192,0.5,0.707106781186548,2,brute force,0.329999999999984
13,8192,0.5,0.707106781186548,10,brute force,0.588999999999999
14,8192,0.5,0.707106781186548,2,Knight (original),0.00180000000000007
14,8192,0.5,0.707106781186548,2,Knight (extended),0.00329000000000008
14,8192,0.5,0.707106781186548,2,d-a-c,0.0129999999999995
14,8192,0.5,0.707106781186548,4,d-a-c,0.0673999999999978
14,8192,0.5,0.707106781186548,6,d-a-c,0.155399999999997
14,8192,0.5,0.707106781186548,8,d-a-c,0.311599999999999
14,8192,0.5,0.707106781186548,10,d-a-c,0.453200000000004
14,8192,0.5,0.707106781186548,2,brute force,0.329000000000008
14,8192,0.5,0.707106781186548,10,brute force,0.596000000000004
15,8192,0.5,0.707106781186548,2,Knight (original),0.00176999999999964
15,8192,0.5,0.707106781186548,2,Knight (extended),0.00334000000000003
15,8192,0.5,0.707106781186548,2,d-a-c,0.0127999999999929
15,8192,0.5,0.707106781186548,4,d-a-c,0.0681999999999903
15,8192,0.5,0.707106781186548,6,d-a-c,0.155399999999997
15,8192,0.5,0.707106781186548,8,d-a-c,0.314800000000002
15,8192,0.5,0.707106781186548,10,d-a-c,0.461199999999997
15,8192,0.5,0.707106781186548,2,brute force,0.329999999999984
15,8192,0.5,0.707106781186548,10,brute force,0.595000000000027
16,8192,0.5,0.707106781186548,2,Knight (original),0.00176999999999964
16,8192,0.5,0.707106781186548,2,Knight (extended),0.00327999999999975
16,8192,0.5,0.707106781186548,2,d-a-c,0.0128000000000043
16,8192,0.5,0.707106781186548,4,d-a-c,0.0676000000000045
16,8192,0.5,0.707106781186548,6,d-a-c,0.155399999999997
16,8192,0.5,0.707106781186548,8,d-a-c,0.317599999999993
16,8192,0.5,0.707106781186548,10,d-a-c,0.4678
16,8192,0.5,0.707106781186548,2,brute force,0.33299999999997
16,8192,0.5,0.707106781186548,10,brute force,0.592999999999961
17,8192,0.5,0.707106781186548,2,Knight (original),0.00182000000000016
17,8192,0.5,0.707106781186548,2,Knight (extended),0.00327999999999975
17,8192,0.5,0.707106781186548,2,d-a-c,0.0127999999999929
17,8192,0.5,0.707106781186548,4,d-a-c,0.0682000000000016
17,8192,0.5,0.707106781186548,6,d-a-c,0.156400000000008
17,8192,0.5,0.707106781186548,8,d-a-c,0.316800000000001
17,8192,0.5,0.707106781186548,10,d-a-c,0.471400000000006
17,8192,0.5,0.707106781186548,2,brute force,0.329000000000008
17,8192,0.5,0.707106781186548,10,brute force,0.591999999999985
18,8192,0.5,0.707106781186548,2,Knight (original),0.0017900000000003
18,8192,0.5,0.707106781186548,2,Knight (extended),0.00324000000000012
18,8192,0.5,0.707106781186548,2,d-a-c,0.0127999999999929
18,8192,0.5,0.707106781186548,4,d-a-c,0.0677999999999997
18,8192,0.5,0.707106781186548,6,d-a-c,0.154600000000005
